Occasion,Household,Week,Loyalty,Price,Feature,Display,Tide,Wisk,Era,Choice,TotalHouseholds,TotalOccasions,OverallAvgPrice,PctFeature,PctDisplay
68,46,46,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
68,46,46,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
68,46,46,0.16,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
68,46,46,0.79,4.98,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
69,46,48,0.0,6.97,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
69,46,48,0.0,3.88,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
69,46,48,0.16,7.0,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
69,46,48,0.79,5.41,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
70,96,30,0.0,4.98,1,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
70,96,30,0.0,4.67,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
70,96,30,0.72,6.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
70,96,30,0.22,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
71,96,33,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
71,96,33,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
71,96,33,0.72,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
71,96,33,0.22,4.2,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
72,96,36,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
72,96,36,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
72,96,36,0.72,5.45,0,1,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
72,96,36,0.22,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
73,96,39,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
73,96,39,0.0,4.52,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
73,96,39,0.72,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
73,96,39,0.22,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
74,96,42,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
74,96,42,0.0,4.67,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
74,96,42,0.72,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
74,96,42,0.22,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
75,96,48,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
75,96,48,0.0,3.89,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
75,96,48,0.72,6.95,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
75,96,48,0.22,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
76,96,51,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
76,96,51,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
76,96,51,0.72,6.95,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
76,96,51,0.22,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
77,113,1,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
77,113,1,0.0,3.89,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
77,113,1,1.0,6.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
77,113,1,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
78,113,10,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
78,113,10,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
78,113,10,1.0,5.38,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
78,113,10,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
79,113,39,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
79,113,39,0.0,4.52,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
79,113,39,1.0,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
79,113,39,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
80,113,52,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
80,113,52,0.0,4.95,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
80,113,52,1.0,6.95,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
80,113,52,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
81,119,15,0.0,5.43,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
81,119,15,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
81,119,15,0.0,6.94,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
81,119,15,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
82,119,19,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
82,119,19,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
82,119,19,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
82,119,19,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
83,119,29,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
83,119,29,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
83,119,29,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
83,119,29,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
84,119,34,0.0,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
84,119,34,1.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
84,119,34,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
84,119,34,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
85,119,34,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
85,119,34,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
85,119,34,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
85,119,34,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
86,119,43,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
86,119,43,1.0,4.67,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
86,119,43,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
86,119,43,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
87,119,45,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
87,119,45,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
87,119,45,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
87,119,45,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
88,130,1,0.18,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
88,130,1,0.27,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
88,130,1,0.27,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
88,130,1,0.18,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
89,130,5,0.18,5.38,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
89,130,5,0.27,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
89,130,5,0.27,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
89,130,5,0.18,4.67,1,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
90,130,6,0.18,5.08,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
90,130,6,0.27,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
90,130,6,0.27,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
90,130,6,0.18,4.67,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
91,130,10,0.18,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
91,130,10,0.27,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
91,130,10,0.27,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
91,130,10,0.18,4.98,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
92,132,6,0.0,5.08,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
92,132,6,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
92,132,6,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
92,132,6,1.0,4.67,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
93,132,32,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
93,132,32,0.0,4.86,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
93,132,32,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
93,132,32,1.0,4.2,1,1,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
94,132,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
94,132,41,0.0,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
94,132,41,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
94,132,41,1.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
95,132,47,0.0,6.97,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
95,132,47,0.0,3.88,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
95,132,47,0.0,7.0,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
95,132,47,1.0,5.41,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
96,147,2,0.82,5.08,0,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
96,147,2,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
96,147,2,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
96,147,2,0.09,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
97,147,8,0.82,5.14,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
97,147,8,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
97,147,8,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
97,147,8,0.09,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
98,147,11,0.82,5.08,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
98,147,11,0.0,4.94,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
98,147,11,0.0,5.19,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
98,147,11,0.09,4.93,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
99,147,21,0.82,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
99,147,21,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
99,147,21,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
99,147,21,0.09,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
100,147,35,0.82,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
100,147,35,0.0,4.86,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
100,147,35,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
100,147,35,0.09,4.67,0,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
101,154,1,0.05,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
101,154,1,0.95,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
101,154,1,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
101,154,1,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
102,154,4,0.05,4.67,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
102,154,4,0.95,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
102,154,4,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
102,154,4,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
103,154,7,0.05,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
103,154,7,0.95,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
103,154,7,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
103,154,7,0.0,4.42,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
104,154,11,0.05,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
104,154,11,0.95,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
104,154,11,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
104,154,11,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
105,154,17,0.05,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
105,154,17,0.95,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
105,154,17,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
105,154,17,0.0,4.98,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
106,154,21,0.05,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
106,154,21,0.95,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
106,154,21,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
106,154,21,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
107,154,39,0.05,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
107,154,39,0.95,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
107,154,39,0.0,4.67,1,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
107,154,39,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
108,154,40,0.05,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
108,154,40,0.95,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
108,154,40,0.0,4.67,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
108,154,40,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
109,154,42,0.05,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
109,154,42,0.95,3.81,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
109,154,42,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
109,154,42,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
110,154,47,0.05,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
110,154,47,0.95,3.88,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
110,154,47,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
110,154,47,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
111,154,49,0.05,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
111,154,49,0.95,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
111,154,49,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
111,154,49,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
112,154,50,0.05,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
112,154,50,0.95,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
112,154,50,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
112,154,50,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
113,156,1,0.0,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
113,156,1,0.5,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
113,156,1,0.33,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
113,156,1,0.17,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
114,156,2,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
114,156,2,0.5,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
114,156,2,0.33,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
114,156,2,0.17,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
115,156,4,0.0,4.67,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
115,156,4,0.5,4.77,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
115,156,4,0.33,5.06,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
115,156,4,0.17,4.77,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
116,156,10,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
116,156,10,0.5,4.2,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
116,156,10,0.33,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
116,156,10,0.17,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
117,156,28,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
117,156,28,0.5,4.67,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
117,156,28,0.33,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
117,156,28,0.17,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
118,156,40,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
118,156,40,0.5,4.52,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
118,156,40,0.33,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
118,156,40,0.17,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
119,157,3,0.0,5.28,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
119,157,3,0.83,4.22,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
119,157,3,0.17,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
119,157,3,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
120,157,7,0.0,5.08,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
120,157,7,0.83,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
120,157,7,0.17,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
120,157,7,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
121,157,26,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
121,157,26,0.83,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
121,157,26,0.17,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
121,157,26,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
122,157,32,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
122,157,32,0.83,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
122,157,32,0.17,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
122,157,32,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
123,160,3,1.0,4.67,0,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
123,160,3,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
123,160,3,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
123,160,3,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
124,160,11,1.0,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
124,160,11,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
124,160,11,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
124,160,11,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
125,160,14,1.0,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
125,160,14,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
125,160,14,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
125,160,14,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
126,160,19,1.0,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
126,160,19,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
126,160,19,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
126,160,19,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
127,164,1,0.0,5.08,0,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
127,164,1,1.0,4.22,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
127,164,1,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
127,164,1,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
128,164,23,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
128,164,23,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
128,164,23,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
128,164,23,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
129,164,36,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
129,164,36,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
129,164,36,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
129,164,36,0.0,3.88,1,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
130,164,50,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
130,164,50,1.0,3.58,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
130,164,50,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
130,164,50,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
131,166,2,0.46,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
131,166,2,0.27,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
131,166,2,0.27,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
131,166,2,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
132,166,3,0.46,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
132,166,3,0.27,4.36,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
132,166,3,0.27,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
132,166,3,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
133,166,4,0.46,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
133,166,4,0.27,4.36,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
133,166,4,0.27,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
133,166,4,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
134,166,5,0.46,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
134,166,5,0.27,4.36,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
134,166,5,0.27,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
134,166,5,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
135,166,31,0.46,4.98,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
135,166,31,0.27,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
135,166,31,0.27,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
135,166,31,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
136,168,27,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
136,168,27,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
136,168,27,1.0,6.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
136,168,27,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
137,168,30,0.0,4.98,1,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
137,168,30,0.0,4.67,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
